Date,Open,High,Low,Close,Volume,OpenNorm,HighNorm,LowNorm,CloseNorm
2015-01-02,206.3800048828125,206.8800048828125,204.17999267578125,205.42999267578125,121465900,1.0046245058701364,1.0070584250534425,0.9939152020417349,1.0
2015-01-05,204.1699981689453,204.3699951171875,201.3500061035156,201.72000122070312,169632600,0.9938665503979036,0.9948401032157622,0.9801392848282633,0.9819403612551678
2015-01-06,202.08999633789065,202.72000122070312,198.86000061035156,199.82000732421875,209151400,0.9837414376820725,0.9868081996217799,0.9680183405555647,0.9726914980695325
2015-01-07,201.4199981689453,202.72000122070312,200.8800048828125,202.30999755859375,125346700,0.9804799948897205,0.9868081996217799,0.9778513948537703,0.9848123680649125
2015-01-08,204.0099945068359,206.16000366210935,203.9900054931641,205.8999938964844,147217800,0.993087678432689,1.0035535754872962,0.9929903751450266,1.0022878899744934
2015-01-09,206.3999938964844,206.4199981689453,203.5099945068359,204.25,158567300,1.0047218091577994,1.0048191867227807,0.990653759249383,0.9942559863805108
2015-01-12,204.41000366210935,204.6000061035156,201.9199981689453,202.6499938964844,144396100,0.9950348583457251,0.9959597595197525,0.9829139140730265,0.9864674152830042
2015-01-13,204.1199951171875,205.47999572753903,200.5099945068359,202.0800018310547,214553300,0.9936231436241092,1.0002434067737942,0.9760502441495469,0.983692786038241
2015-01-14,199.6499938964844,201.1000061035156,198.57000732421875,200.86000061035156,192991100,0.971863900183168,0.9789223252366103,0.9666067001112674,0.9777540172887887
2015-01-15,201.6300048828125,202.0099945068359,198.8800048828125,199.02000427246097,176613900,0.9815022736287293,0.9833520016994649,0.9681157181205462,0.9687972125207792
2015-01-16,198.77000427246097,201.82000732421875,198.5500030517578,201.6300048828125,211879600,0.9675802529291262,0.9824271748027565,0.966509322546286,0.9815022736287293
2015-01-20,202.3999938964844,202.72000122070312,200.1699981689453,202.05999755859375,130991100,0.9852504556913512,0.9868081996217799,0.9743951969314554,0.9835954084732594
2015-01-21,201.5,203.66000366210935,200.94000244140625,203.0800018310547,122942700,0.9808694308723277,0.9913839795707661,0.978143453271396,0.9885606244048529
2015-01-22,203.9900054931641,206.2599945068359,202.3300018310547,206.1000061035156,174356000,0.9929903751450266,1.004040314757566,0.984909745629894,1.0032615170696706
2015-01-23,205.7899932861328,206.1000061035156,204.80999755859375,204.97000122070312,117516800,1.0017524247830731,1.0032615170696706,0.9969819639814426,0.997760835946657
2015-01-26,204.7100067138672,205.55999755859375,203.8500061035156,205.4499969482422,92009700,0.9964952247111727,1.0006328427564015,0.9923088807447934,1.0000973775649815
2015-01-27,202.97000122070312,204.1199951171875,201.7400054931641,202.7400054931641,134044600,0.9880251592134329,0.9936231436241092,0.9820377388201494,0.9869055771867615
2015-01-28,204.1699981689453,204.2899932861328,199.91000366210935,200.13999938964844,168514300,0.9938665503979036,0.994450667233155,0.973129585695971,0.9742491677226426
