Date,Open,High,Low,Close,Volume,SMA20,SMA50,EMA20,RSI,MACD,VolumeChange,TargetReturn
2015-05-04,0.5682500004768372,0.5720000267028809,0.5634999871253967,0.5652499794960022,200720000,0.5579000055789948,0.5570450019836426,0.5566858014209183,56.49817115734218,0.0025503077842206068,-0.2188910681485633,-0.025652300496840717
2015-05-05,0.5632500052452087,0.5640000104904175,0.5482500195503235,0.5507500171661377,292928000,0.5581125050783158,0.5569800019264222,0.5561204886347487,47.29029203652382,0.0017600327263067594,0.459386209645277,0.0031774712956160853
2015-05-06,0.5537499785423279,0.5590000152587891,0.5452499985694885,0.5525000095367432,316484000,0.5582125067710877,0.5568750023841857,0.5557756811016054,48.38366011328586,0.0012604145341283957,0.08041566528293642,0.01764707405388821
2015-05-07,0.5502499938011169,0.5640000104904175,0.5485000014305115,0.562250018119812,534564000,0.5581625074148178,0.5570500028133393,0.5563922846271488,54.096769697405655,0.001632390543645168,0.6890711694746021,-0.07381063692424142
2015-05-08,0.5252500176429749,0.5460000038146973,0.5122500061988831,0.5207499861717224,1146552000,0.5557500064373017,0.5563650023937226,0.5529977800123463,35.88849736404089,-0.001405321861209452,1.1448357914113183,-0.00960152734402497
2015-05-11,0.5134999752044678,0.5210000276565552,0.5095000267028809,0.515749990940094,544144000,0.5533500045537949,0.5556500017642975,0.5494503715292747,34.38675827294374,-0.004168140922109154,-0.5254083547889672,0.009694610410975623
2015-05-12,0.5120000243186951,0.5249999761581421,0.5117499828338623,0.5207499861717224,388800000,0.5514375030994415,0.5547650015354156,0.5467170014952221,37.21601758480538,-0.005886382550523428,-0.2854832544326502,0.0057609621901087765
2015-05-13,0.5245000123977661,0.5285000205039978,0.518750011920929,0.5237500071525574,308524000,0.5493375033140182,0.554150002002716,0.5445296687006825,38.91791926310397,-0.006926184060917828,-0.2064711934156379,0.016229078485460506
2015-05-14,0.5252500176429749,0.5350000262260437,0.5239999890327454,0.5322499871253967,293052000,0.5478375017642975,0.5535800015926361,0.5433601752173219,43.58413835450079,-0.006983851410989894,-0.05014844874304758,0.0004697820401710119
2015-05-15,0.534500002861023,0.5370000004768372,0.5292500257492065,0.5325000286102295,215824000,0.5467125028371811,0.5528000020980834,0.542325875540456,43.720339769820924,-0.006929498003726442,-0.26353002197562203,-0.0014084604787086624
2015-05-18,0.53125,0.5350000262260437,0.5287500023841858,0.5317500233650208,324972000,0.5456875026226043,0.5521600019931793,0.5413186515237478,43.38202022931013,-0.006867774265417292,0.5057268885758766,-0.010813352560757784
2015-05-19,0.5299999713897705,0.5317500233650208,0.5249999761581421,0.5260000228881836,253808000,0.5444125026464463,0.5513750028610229,0.5398597345108369,40.77679708692318,-0.007199839474120395,-0.21898502024789823,0.0
2015-05-20,0.5262500047683716,0.5325000286102295,0.5254999995231628,0.5260000228881836,196824000,0.5428250044584274,0.5503950035572052,0.5385397619753461,40.77679708692318,-0.007377955070977493,-0.22451616970308264,-0.0071293271157155
2015-05-21,0.5262500047683716,0.5285000205039978,0.5217499732971191,0.5222499966621399,239692000,0.5411625057458878,0.5494000029563904,0.5369883557550408,39.005088798687424,-0.007732572458957532,0.21779864244197866,-0.001436103877457643
2015-05-22,0.5235000252723694,0.5254999995231628,0.5202500224113464,0.5214999914169312,212592000,0.5397000044584275,0.5484950029850006,0.5355132734371256,38.643454405202704,-0.00798211558922679,-0.11306176259533063,-0.00623202859925768
2015-05-26,0.5189999938011169,0.5224999785423279,0.5142499804496765,0.5182499885559082,259732000,0.537862503528595,0.5475100028514862,0.5338691510674859,37.04082455159901,-0.00834592179599547,0.22173929404681259,0.05354561673240717
2015-05-27,0.5217499732971191,0.5485000014305115,0.5199999809265137,0.5460000038146973,432332000,0.5372750043869019,0.546945003271103,0.5350244703767442,54.42192970121768,-0.006322168498079095,0.6645311320900005,0.013736250540371775
2015-05-28,0.5460000038146973,0.5552499890327454,0.5450000166893005,0.5534999966621399,327656000,0.5372750043869019,0.5463900029659271,0.5367840443086866,57.81186196163953,-0.004066269265464384,-0.24211948224975255,-0.00045163844931435273
2015-05-29,0.5534999966621399,0.5569999814033508,0.5525000095367432,0.5532500147819519,335168000,0.5371875047683716,0.5460200035572051,0.5383522319728071,57.6579308154833,-0.0022724291703487554,0.022926483873330517,0.01129681711744081
2015-06-01,0.5567499995231628,0.5649999976158142,0.5532500147819519,0.559499979019165,372660000,0.536725002527237,0.5456000030040741,0.5403663031200793,60.490404081511336,-0.0003425296219722318,0.11186032079434782,-0.019660371762546165
2015-06-02,0.5559999942779541,0.5590000152587891,0.5479999780654907,0.5485000014305115,224304000,0.5358875036239624,0.5448350036144256,0.5411409410544061,53.68372414692224,0.000295912320503966,-0.3981001449042022,-0.010938892144716382
2015-06-03,0.550000011920929,0.5542500019073486,0.5414999723434448,0.5425000190734863,250788000,0.5354750037193299,0.5443300044536591,0.5412703770562233,50.35531276758387,0.00031411283019699976,0.11807190241814669,0.0179723654198584
2015-06-04,0.5392500162124634,0.5540000200271606,0.5392500162124634,0.5522500276565552,323712000,0.5354625046253204,0.5441750049591064,0.5423160580657787,55.21457937440516,0.0011025713178628438,0.29077946313220737,0.007695771432469263
2015-06-05,0.5504999756813049,0.5590000152587891,0.5447499752044678,0.5565000176429749,313320000,0.5351750046014786,0.5447850048542022,0.5436669113588449,57.181977038903504,0.0020467750741488544,-0.03210260972716483,-0.022911103611291617
2015-06-08,0.5547500252723694,0.5584999918937683,0.5375000238418579,0.543749988079071,342812000,0.536325004696846,0.545175005197525,0.5436748234274379,50.07500705027424,0.0017461144043277033,0.0941274096770075,0.005057543284482918
2015-06-09,0.5442500114440918,0.5504999756813049,0.5432500243186951,0.546500027179718,256888000,0.5378625065088272,0.5454150056838989,0.5439438904514645,51.47586932120011,0.0017100316493419143,-0.25064466821464826,-0.017840819941739052
2015-06-10,0.5400000214576721,0.5435000061988831,0.5337499976158142,0.5367500185966492,529460000,0.5386625081300735,0.5454150056838989,0.5432587597986249,46.49469601867238,0.000884495681979014,1.0610538444769704,0.010712622780844472
2015-06-11,0.5367500185966492,0.5462499856948853,0.5367500185966492,0.5425000190734863,283052000,0.53960000872612,0.5458000063896179,0.5431864987771832,49.59261258394841,0.0006863180170180172,-0.4653949306840932,-0.02718894616794336
2015-06-12,0.5389999747276306,0.5422499775886536,0.5264999866485596,0.5277500152587891,323728000,0.5393750101327897,0.5458500063419343,0.541716357489717,42.75412803584458,-0.0006534091531924524,0.1437050435962297,-0.001894812120292165
2015-06-15,0.5249999761581421,0.5292500257492065,0.5210000276565552,0.5267500281333923,306548000,0.5390875101089477,0.5458550071716308,0.5402909927891146,42.32798301773856,-0.0017753777420989048,-0.05306924331537588,0.012339716697186582
2015-06-16,0.5257499814033508,0.5339999794960022,0.5205000042915344,0.5332499742507935,256892000,0.5391625076532364,0.5456850063800812,0.5396204195949889,46.08941682183754,-0.0021156665161549126,-0.16198442005819647,0.011720626617261596
2015-06-17,0.5329999923706055,0.5425000190734863,0.5317500233650208,0.5394999980926514,233544000,0.5398375064134597,0.5455450057983399,0.5396089508804806,49.5000560279374,-0.0018595869697980438,-0.09088644255173384,0.01668211931358429
2015-06-18,0.5440000295639038,0.5519999861717224,0.5425000190734863,0.5485000014305115,299404000,0.5409625053405762,0.545505006313324,0.5404557175995311,54.01188887980783,-0.0009198139880676193,0.28200253485424587,-0.0031905056810235437
2015-06-19,0.5485000014305115,0.5529999732971191,0.5417500138282776,0.546750009059906,355656000,0.5421875059604645,0.5451750063896179,0.5410551739290906,53.01996193952999,-0.0003126429352152682,0.18787992144393528,-0.004115255049551709
2015-06-22,0.5477499961853027,0.5507500171661377,0.5362499952316284,0.5444999933242798,514236000,0.5433375060558319,0.5446850061416626,0.5413832519667277,51.705166040748914,-1.2864671176227027e-05,0.4458802888184088,-0.025711659763328506
2015-06-23,0.5454999804496765,0.5497499704360962,0.5262500047683716,0.5304999947547913,414064000,0.5439500063657761,0.5440200054645539,0.5403467512798765,44.33768449031865,-0.0008946580576441043,-0.19479771933509127,-0.009896281175729438
2015-06-24,0.5297499895095825,0.5325000286102295,0.5227500200271606,0.5252500176429749,253368000,0.54291250705719,0.5433450055122375,0.5389089671239812,41.92514833913451,-0.0019941278815156505,-0.388094594072414,0.007615436405278889
2015-06-25,0.5252500176429749,0.5325000286102295,0.5252500176429749,0.5292500257492065,350460000,0.5417000085115433,0.5426150059700012,0.5379890679454312,44.407181934393684,-0.0025137217933792755,0.3832054560954816,-0.020311865451291322
2015-06-26,0.5249999761581421,0.5254999995231628,0.5162500143051147,0.5184999704360962,421296000,0.5399625062942505,0.5417400050163269,0.5361329634207327,39.51887336939018,-0.0037497189083538496,0.20212292415682254,-0.02989382900489781
2015-06-29,0.512499988079071,0.5177500247955322,0.5022500157356262,0.503000020980835,391724000,0.537137508392334,0.5407000052928924,0.5329774450931234,33.75008580904982,-0.005911824081379247,-0.07019292848733427,-0.0004971003467260106
2015-06-30,0.5059999823570251,0.5082499980926514,0.4992499947547912,0.5027499794960022,315916000,0.5348500072956085,0.5397100043296814,0.5300986388457786,33.66471264573494,-0.007558356240444097,-0.1935240118042295,0.014420708628417338
2015-07-01,0.515250027179718,0.5224999785423279,0.5055000185966492,0.5099999904632568,302892000,0.533225005865097,0.5388800036907196,0.528184481856967,38.520794683519874,-0.008183890746706002,-0.04122614872307828,0.000980437988962622
2015-07-02,0.5097500085830688,0.5137500166893005,0.5072500109672546,0.5105000138282776,145764000,0.5311375051736832,0.537935004234314,0.5265002468066156,38.8532635640512,-0.00854083026811514,-0.5187591616813914,-0.012242945489831658
2015-07-06,0.5062500238418579,0.5132499933242798,0.5005000233650208,0.5042499899864197,214776000,0.5285250037908554,0.5369100046157836,0.5243811747285017,36.21687290668032,-0.00922172974072788,0.4734502346258336,-0.018839855407462323
2015-07-07,0.5012500286102295,0.503250002861023,0.4790000021457672,0.4947499930858612,594252000,0.5260750040411949,0.5357900041341782,0.5215591574292026,32.59630193820104,-0.01040794156187097,1.766845457593027,-0.007074249196813207
2015-07-08,0.492000013589859,0.4950000047683716,0.4872500002384186,0.4912500083446502,332492000,0.5233125030994416,0.53451500415802,0.5186725718021024,31.352735686201214,-0.011497901839138236,-0.4404865276010851,-0.012213765002397837
2015-07-09,0.4990000128746032,0.5012500286102295,0.4822500050067901,0.4852499961853027,357588000,0.5207375019788743,0.5330650043487549,0.5154894693624071,29.28979123128029,-0.012699462549547569,0.07547850775357001,0.017516764228712935
2015-07-10,0.4914999902248382,0.4982500076293945,0.4902499914169311,0.4937500059604645,216708000,0.5183000013232231,0.5318700045347213,0.5134190442765079,35.74041871818578,-0.01281806959074372,-0.39397295211248695,0.006582284196029323
2015-07-13,0.4987500011920929,0.4997499883174896,0.4937500059604645,0.4970000088214874,212472000,0.516762501001358,0.5307100045681,0.5118553266141249,38.06685921752052,-0.012505660980650646,-0.019547040256935655,0.000502981641349984
2015-07-14,0.4977500140666961,0.4982500076293945,0.4907500147819519,0.4972499907016754,249216000,0.5152874991297722,0.5292800039052963,0.5104643422415107,38.252035845681675,-0.01209844017055528,0.17293572800180734,-0.007038682366332611
2015-07-15,0.4959999918937683,0.4992499947547912,0.4892500042915344,0.4937500059604645,265732000,0.5133125007152557,0.5278500044345855,0.5088725006909349,36.601938890563304,-0.011920719627237508,0.06627182845403179,0.022278495712781305
2015-07-16,0.496749997138977,0.5047500133514404,0.4950000047683716,0.5047500133514404,282848000,0.5115750014781952,0.5269300043582916,0.5084798828490783,44.679049845872015,-0.010768137761514862,0.06441075971279342,-0.0059435778137288476
2015-07-17,0.503000020980835,0.5034999847412109,0.4952499866485595,0.5017499923706055,220372000,0.5092375010251999,0.5259150040149688,0.5078389408987476,43.067492880107885,-0.009981721873604799,-0.22088188709129997,-0.0184354466541094
2015-07-20,0.5017499923706055,0.5037500262260437,0.4912500083446502,0.4925000071525574,188412000,0.5065250009298324,0.5245200037956238,0.506378090065777,38.4610631739603,-0.009989722812167923,-0.14502749895631029,0.004568499290613969
2015-07-21,0.4914999902248382,0.5017499923706055,0.4914999902248382,0.4947499930858612,149720000,0.5040375009179116,0.5240000039339066,0.505270652258166,40.13827356041691,-0.009702662301409204,-0.20535846973653482,-0.019201610981952767
2015-07-22,0.4912500083446502,0.4912500083446502,0.4792500138282776,0.4852499961853027,356472000,0.5017750009894371,0.5233900040388108,0.5033639231083695,35.712527548334165,-0.010125020203264834,1.380924392198771,0.012364785587873156
2015-07-23,0.4862500131130218,0.4984999895095825,0.4852499961853027,0.4912500083446502,169916000,0.5000750005245209,0.5228000044822693,0.5022102169403962,40.197506805031075,-0.00986190909709822,-0.5233398415583832,-0.011704835377433782
2015-07-24,0.4947499930858612,0.4952499866485595,0.4835000038146972,0.4855000078678131,188844000,0.4978874996304512,0.5220350044965744,0.5006187684572931,37.49766251727616,-0.010002070985323908,0.11139621930836419,-0.005664282705991899
2015-07-27,0.481249988079071,0.4882499873638153,0.4772500097751617,0.4827499985694885,192420000,0.4961000010371208,0.5210450047254562,0.49891698084893077,36.243871520573464,-0.010217274676702526,0.01893626485352984,0.021750417109045694
2015-07-28,0.4839999973773956,0.4964999854564667,0.4790000021457672,0.4932500123977661,198308000,0.49561250060796735,0.520260004401207,0.4983772695678675,43.95001114493562,-0.00943183743804299,0.030599729757821326,0.012164180853961322
2015-07-29,0.492249995470047,0.503250002861023,0.4902499914169311,0.4992499947547912,232680000,0.4954375013709068,0.5196100038290024,0.4984603862523364,47.83041646973625,-0.008230349983968266,0.17332634084353638,0.0025038129661744007
2015-07-30,0.4979999959468841,0.5055000185966492,0.4979999959468841,0.5005000233650208,190180000,0.49496250301599504,0.5191000038385392,0.4986546374059254,48.62837356404889,-0.007095503115327695,-0.18265428915248405,-0.00349654763482707
2015-07-31,0.5024999976158142,0.5027499794960022,0.4957500100135803,0.4987500011920929,218340000,0.4943750023841858,0.5185550034046174,0.4986637196712747,47.532251700995964,-0.006265120549813485,0.1480702492375645,0.017042626074877894
2015-08-03,0.5027499794960022,0.5077499747276306,0.4962500035762787,0.5072500109672546,397132000,0.49452500343322753,0.5182550036907196,0.4994814616994633,53.06597515997508,-0.004865075075681791,0.8188696528350279,0.003942778132187295
2015-08-04,0.5055000185966492,0.5107499957084656,0.5034999847412109,0.5092499852180481,260100000,0.4952500030398369,0.518010003566742,0.5004117972726618,54.287629743436504,-0.0035531887944535434,-0.3450540374485058,0.010309350748853233
2015-08-05,0.5217499732971191,0.5222499966621399,0.5134999752044678,0.5145000219345093,234628000,0.4964125037193298,0.5179350042343139,0.5017535329547426,57.420778173887975,-0.002066059134691378,-0.09793156478277587,-0.006316817730741792
2015-08-06,0.5132499933242798,0.5170000195503235,0.5027499794960022,0.5112500190734863,655676000,0.497712504863739,0.5172400045394897,0.5026579602041468,54.911677836319114,-0.0011366437134243679,1.7945343266788276,0.12371638706211427
2015-08-07,0.5615000128746033,0.5842499732971191,0.546999990940094,0.5745000243186951,1405248000,0.5017500057816505,0.5176600050926209,0.5095000615483894,76.46527052748188,0.004650068430643861,1.143204875578792,0.034812846092098663
2015-08-10,0.5705000162124634,0.5987499952316284,0.5669999718666077,0.5945000052452087,662304000,0.5066250056028366,0.518485004901886,0.5175952942814198,79.76000028251475,0.010726265102548704,-0.528692444322995,-0.005046292606166699
2015-08-11,0.5857499837875366,0.5972499847412109,0.5857499837875366,0.5914999842643738,435008000,0.5113375052809715,0.5191250050067902,0.5246338361845583,77.99614432747705,0.01512526349827581,-0.3431898342754989,0.002535943415591104
2015-08-12,0.5820000171661377,0.5972499847412109,0.5820000171661377,0.5929999947547913,384048000,0.5163000047206878,0.5200150048732758,0.5311448989055328,78.25507916639597,0.01851906349418342,-0.11714727085478893,-0.008431695237528533
2015-08-13,0.59375,0.5950000286102295,0.5864999890327454,0.5879999995231628,276884000,0.520462504029274,0.5209250044822693,0.5365596703929262,75.08335544874524,0.020568120127836598,-0.27903803691205264,0.0008503798731738855
2015-08-14,0.5874999761581421,0.5920000076293945,0.5839999914169312,0.5885000228881836,214652000,0.5248000055551529,0.5216500043869019,0.5415063706305697,75.19164490571025,0.021978999751665285,-0.22475838257176295,-0.006372176856747914
2015-08-17,0.5874999761581421,0.5874999761581421,0.5774999856948853,0.5847499966621399,273880000,0.529412505030632,0.5222150039672852,0.545624811205005,72.6418105456774,0.02253476944744026,0.27592568436352805,-0.013253484004906184
2015-08-18,0.5805000066757202,0.5845000147819519,0.5724999904632568,0.5770000219345093,287084000,0.5335250064730644,0.5228800046443939,0.5486129265125768,67.54404220541616,0.022095163453635824,0.04821089528260547,-0.003899507192534565
2015-08-19,0.5762500166893005,0.5827500224113464,0.5684999823570251,0.5747500061988831,249248000,0.5380000069737434,0.5234450042247772,0.5511021721969869,66.09385368549613,0.021319457633954153,-0.13179417870727728,-0.0361026288785149
2015-08-20,0.5682500004768372,0.5709999799728394,0.5512499809265137,0.5540000200271606,426932000,0.5411375075578689,0.5237900042533874,0.5513781577046225,54.477462574909765,0.018813484574818795,0.7128803440749776,-0.031137185572061476
2015-08-21,0.550000011920929,0.559249997138977,0.5362499952316284,0.5367500185966492,382664000,0.5437000080943107,0.5236750042438507,0.5499850015991012,47.070871058411775,0.015259648194146935,-0.10368864362474584,-0.03539821731314153
2015-08-24,0.5067499876022339,0.5457500219345093,0.5,0.5177500247955322,682284000,0.545450009405613,0.5234750044345856,0.5469150038082852,40.53399903740414,0.010785735305563926,0.7829845504149855,-0.02076290718230467
2015-08-25,0.5404999852180481,0.5425000190734863,0.5070000290870667,0.5070000290870667,622684000,0.546137510240078,0.5230800044536591,0.5431135776443596,37.371718929349505,0.006300069022317278,-0.08735365331738687,0.07544372246150945
2015-08-26,0.5235000252723694,0.5457500219345093,0.5195000171661377,0.5452499985694885,614976000,0.5484375104308128,0.523320004940033,0.5433170463038958,51.78519632965349,0.005765142075097041,-0.012378670401038128,0.03759744033987711
2015-08-27,0.5509999990463257,0.5659999847412109,0.5477499961853027,0.565750002861023,463764000,0.5517000094056129,0.5238450050354004,0.5454535183569555,57.43873479627739,0.006915668118906204,-0.2458827661567281,0.004418908710864533
2015-08-28,0.565750002861023,0.5717499852180481,0.5617499947547913,0.5682500004768372,320944000,0.5551750093698502,0.524240005016327,0.5476246118921824,58.08422224746888,0.00793769638903341,-0.3079583581304284,-0.010998722105786733
2015-08-31,0.565500020980835,0.5695000290870667,0.5597500205039978,0.5619999766349792,219352000,0.5579125076532364,0.5245450043678284,0.5489936942486392,55.80557234802972,0.008149395309708263,-0.31654120344982306,-0.04092527199923214
2015-09-01,0.5457500219345093,0.5550000071525574,0.5350000262260437,0.5389999747276306,353408000,0.5594000071287155,0.5244350039958954,0.5480419114371146,48.29680410545236,0.006387627698713816,0.611145556001313,0.030148450959253312
2015-09-02,0.5537499785423279,0.5554999709129333,0.5444999933242798,0.5552499890327454,344044000,0.5614375054836274,0.5249300038814545,0.5487283950176508,53.09843755100177,0.006230829398784721,-0.026496287576964872,0.0027015047637020642
2015-09-03,0.5634999871253967,0.5662500262260437,0.5557500123977661,0.5567499995231628,262556000,0.5637125045061111,0.5255600035190582,0.5494923573515091,53.527472958658755,0.006156634081565526,-0.23685342572461665,-0.023349818509610883
2015-09-04,0.547249972820282,0.5559999942779541,0.5435000061988831,0.543749988079071,287972000,0.5621750026941299,0.5258500027656555,0.5489454650398484,49.31694896077844,0.004991304825166298,0.09680220600557599,0.042758591811050586
2015-09-08,0.5569999814033508,0.5692499876022339,0.5547500252723694,0.5669999718666077,238448000,0.5608000010251999,0.5268200027942658,0.5506649418804922,55.98533068617773,0.005876116167732093,-0.17197505313016548,-0.019841199342225394
2015-09-09,0.5687500238418579,0.5734999775886536,0.5544999837875366,0.5557500123977661,289392000,0.5590125024318695,0.5278750026226043,0.5511492343107087,52.393250431827425,0.005604947476584243,0.21364825873985094,0.015744420436944132
2015-09-10,0.5525000095367432,0.5715000033378601,0.550000011920929,0.5644999742507935,357076000,0.5575875014066696,0.5291100025177002,0.5524207333526215,54.82123553796563,0.006026621983458158,0.2338834522032398,0.00310018078844542
2015-09-11,0.5582500100135803,0.5699999928474426,0.5559999942779541,0.5662500262260437,301584000,0.5565000027418137,0.5302350032329559,0.5537378088643761,55.31213948240436,0.006427919581075026,-0.15540669213276725,0.0017659815966128353
